Order_ID,Customer_ID,Customer_Age,Category,Product_Name,Unit_Price,Quantity,Region,Payment_Method,Sales_Channel,Customer_Rating,Marketing_Spend,Order_Date,Total_Amount,Profit_Margin,Profit,Order_Year,Order_Month,Order_Quarter,Day_Of_Week,Age_Group
ORD-1778,CUST-267,37,Sports & Outdoors,Yoga Mat,48.36,4,North,Credit Card,Website,3.3,99.92,2023-06-25,193.44,0.3,58.03,2023,2023-06,2023Q2,Sunday,Middle-Aged (35-49)
ORD-2024,CUST-299,64,Home & Kitchen,Blender 500W,246.78,3,Central,E-Wallet,Store Affiliate,3.5,63.47,2023-06-26,740.34,0.28,207.3,2023,2023-06,2023Q2,Monday,Seniors (50+)
ORD-1107,CUST-265,42,Beauty & Care,Perfume 50Ml,28.59,3,South,Credit Card,Social Media,4.5,30.57,2023-06-26,85.77,0.42,36.02,2023,2023-06,2023Q2,Monday,Middle-Aged (35-49)
ORD-1751,CUST-278,60,Electronics,Smart Watch,490.27,1,Central,Credit Card,Mobile App,4.1,37.82,2023-06-26,490.27,0.18,88.25,2023,2023-06,2023Q2,Monday,Seniors (50+)
ORD-1998,CUST-183,46,Sports & Outdoors,Water Bottle,69.19,2,South,Bank Transfer,Social Media,4.8,99.04,2023-06-27,138.38,0.3,41.51,2023,2023-06,2023Q2,Tuesday,Middle-Aged (35-49)
ORD-1797,CUST-269,44,Books,Python Cookbook,11.96,1,North,Bank Transfer,Store Affiliate,4.8,58.84,2023-06-27,11.96,0.25,2.99,2023,2023-06,2023Q2,Tuesday,Middle-Aged (35-49)
ORD-1667,CUST-158,63,Home & Kitchen,Robot Vacuum,58.21,5,North,Credit Card,Store Affiliate,3.6,88.47,2023-06-28,291.05,0.28,81.49,2023,2023-06,2023Q2,Wednesday,Seniors (50+)
ORD-2042,CUST-244,23,Books,Data Science Handbook,34.44,5,South,COD (Cash on Delivery),Social Media,5.0,129.59,2023-06-28,172.2,0.25,43.05,2023,2023-06,2023Q2,Wednesday,Gen Z (<25)
ORD-2180,CUST-204,53,Electronics,Smart Watch,514.53,4,South,E-Wallet,Social Media,3.6,51.02,2023-06-28,2058.12,0.18,370.46,2023,2023-06,2023Q2,Wednesday,Seniors (50+)
ORD-1880,CUST-329,58,Sports & Outdoors,Dumbbell Set,70.71,1,South,E-Wallet,Mobile App,3.1,33.15,2023-06-29,70.71,0.3,21.21,2023,2023-06,2023Q2,Thursday,Seniors (50+)
ORD-2067,CUST-247,30,Fashion,Running Shoes,63.19,5,Central,COD (Cash on Delivery),Mobile App,4.0,55.45,2023-06-29,315.95,0.35,110.58,2023,2023-06,2023Q2,Thursday,Young Adults (25-34)
ORD-2047,CUST-165,39,Sports & Outdoors,Bicycle Helmet,97.63,1,North,Credit Card,Mobile App,3.6,116.5,2023-06-30,97.63,0.3,29.29,2023,2023-06,2023Q2,Friday,Middle-Aged (35-49)
ORD-2025,CUST-345,60,Fashion,Women Dress,163.52,4,North,COD (Cash on Delivery),Social Media,4.8,147.24,2023-06-30,654.08,0.35,228.93,2023,2023-06,2023Q2,Friday,Seniors (50+)
ORD-1328,CUST-224,50,Home & Kitchen,Air Fryer,42.0,1,North,Bank Transfer,Mobile App,4.7,59.52,2023-07-01,42.0,0.28,11.76,2023,2023-07,2023Q3,Saturday,Seniors (50+)
ORD-1958,CUST-254,37,Books,Data Science Handbook,30.12,4,Central,Credit Card,Mobile App,4.9,52.41,2023-07-01,120.48,0.25,30.12,2023,2023-07,2023Q3,Saturday,Middle-Aged (35-49)
ORD-1512,CUST-172,34,Beauty & Care,Perfume 50Ml,43.29,3,Central,E-Wallet,Store Affiliate,4.0,61.78,2023-07-01,129.87,0.42,54.55,2023,2023-07,2023Q3,Saturday,Young Adults (25-34)
ORD-1316,CUST-115,38,Books,Business Strategy,21.84,1,North,COD (Cash on Delivery),Social Media,3.4,126.35,2023-07-01,21.84,0.25,5.46,2023,2023-07,2023Q3,Saturday,Middle-Aged (35-49)
ORD-1541,CUST-169,59,Books,Atomic Habits,21.62,5,South,COD (Cash on Delivery),Website,4.2,86.38,2023-07-01,108.1,0.25,27.02,2023,2023-07,2023Q3,Saturday,Seniors (50+)
ORD-2102,CUST-265,65,Fashion,Leather Jacket,112.14,2,South,E-Wallet,Store Affiliate,3.2,59.23,2023-07-01,224.28,0.35,78.5,2023,2023-07,2023Q3,Saturday,Seniors (50+)
ORD-1813,CUST-111,61,Fashion,Running Shoes,116.13,5,North,Credit Card,Store Affiliate,4.4,80.53,2023-07-01,580.65,0.35,203.23,2023,2023-07,2023Q3,Saturday,Seniors (50+)
ORD-1590,CUST-194,30,Sports & Outdoors,Dumbbell Set,44.22,4,North,Credit Card,Store Affiliate,3.1,126.12,2023-07-01,176.88,0.3,53.06,2023,2023-07,2023Q3,Saturday,Young Adults (25-34)
ORD-1956,CUST-239,50,Home & Kitchen,Blender 500W,72.8,5,Central,E-Wallet,Social Media,3.6,66.24,2023-07-02,364.0,0.28,101.92,2023,2023-07,2023Q3,Sunday,Seniors (50+)
ORD-1045,CUST-171,63,Electronics,Bluetooth Speaker,1107.09,3,North,COD (Cash on Delivery),Store Affiliate,4.8,92.73,2023-07-02,3321.27,0.18,597.83,2023,2023-07,2023Q3,Sunday,Seniors (50+)
ORD-1138,CUST-154,30,Books,Atomic Habits,17.01,3,North,COD (Cash on Delivery),Social Media,4.6,55.72,2023-07-02,51.03,0.25,12.76,2023,2023-07,2023Q3,Sunday,Young Adults (25-34)
ORD-2161,CUST-154,59,Sports & Outdoors,Dumbbell Set,28.57,1,Central,Credit Card,Store Affiliate,3.1,55.5,2023-07-02,28.57,0.3,8.57,2023,2023-07,2023Q3,Sunday,Seniors (50+)
ORD-1571,CUST-167,44,Books,Python Cookbook,27.99,2,Central,COD (Cash on Delivery),Store Affiliate,4.3,104.74,2023-07-03,55.98,0.25,14.0,2023,2023-07,2023Q3,Monday,Middle-Aged (35-49)
ORD-2022,CUST-266,36,Fashion,Men T-Shirt,119.31,5,Central,Bank Transfer,Social Media,4.6,99.29,2023-07-03,596.55,0.35,208.79,2023,2023-07,2023Q3,Monday,Middle-Aged (35-49)
ORD-1591,CUST-249,25,Home & Kitchen,Air Fryer,131.03,2,South,E-Wallet,Website,3.1,11.37,2023-07-04,262.06,0.28,73.38,2023,2023-07,2023Q3,Tuesday,Young Adults (25-34)
ORD-1990,CUST-209,63,Beauty & Care,Face Sunscreen,77.41,4,North,COD (Cash on Delivery),Mobile App,4.4,57.24,2023-07-04,309.64,0.42,130.05,2023,2023-07,2023Q3,Tuesday,Seniors (50+)
ORD-1071,CUST-175,43,Electronics,Smart Watch,217.03,4,North,COD (Cash on Delivery),Store Affiliate,4.6,143.14,2023-07-05,868.12,0.18,156.26,2023,2023-07,2023Q3,Wednesday,Middle-Aged (35-49)
ORD-2070,CUST-345,27,Home & Kitchen,Coffee Maker,113.79,5,North,COD (Cash on Delivery),Website,3.9,109.68,2023-07-05,568.95,0.28,159.31,2023,2023-07,2023Q3,Wednesday,Young Adults (25-34)
ORD-1018,CUST-107,25,Books,Psychology Of Money,32.24,5,North,E-Wallet,Mobile App,3.8,73.53,2023-07-06,161.2,0.25,40.3,2023,2023-07,2023Q3,Thursday,Young Adults (25-34)
ORD-2153,CUST-197,42,Sports & Outdoors,Bicycle Helmet,106.85,4,South,COD (Cash on Delivery),Social Media,3.9,99.1,2023-07-06,427.4,0.3,128.22,2023,2023-07,2023Q3,Thursday,Middle-Aged (35-49)
ORD-1100,CUST-190,57,Home & Kitchen,Coffee Maker,202.68,2,South,Bank Transfer,Store Affiliate,3.6,18.97,2023-07-06,405.36,0.28,113.5,2023,2023-07,2023Q3,Thursday,Seniors (50+)
ORD-1073,CUST-260,22,Home & Kitchen,Air Fryer,170.93,2,Central,E-Wallet,Website,3.6,44.99,2023-07-06,341.86,0.28,95.72,2023,2023-07,2023Q3,Thursday,Gen Z (<25)
ORD-1147,CUST-227,22,Sports & Outdoors,Water Bottle,103.88,3,North,COD (Cash on Delivery),Social Media,4.2,16.25,2023-07-06,311.64,0.3,93.49,2023,2023-07,2023Q3,Thursday,Gen Z (<25)
ORD-1782,CUST-213,29,Fashion,Men T-Shirt,56.86,4,North,Bank Transfer,Social Media,4.9,28.58,2023-07-07,227.44,0.35,79.6,2023,2023-07,2023Q3,Friday,Young Adults (25-34)
ORD-1032,CUST-156,64,Books,Psychology Of Money,23.53,4,North,Bank Transfer,Website,4.6,38.8,2023-07-07,94.12,0.25,23.53,2023,2023-07,2023Q3,Friday,Seniors (50+)
ORD-1690,CUST-129,45,Beauty & Care,Hair Dryer,49.71,5,North,Bank Transfer,Social Media,4.5,53.45,2023-07-07,248.55,0.42,104.39,2023,2023-07,2023Q3,Friday,Middle-Aged (35-49)
ORD-1783,CUST-272,27,Sports & Outdoors,Yoga Mat,126.4,2,North,Credit Card,Website,3.7,17.47,2023-07-08,252.8,0.3,75.84,2023,2023-07,2023Q3,Saturday,Young Adults (25-34)
ORD-1069,CUST-120,25,Electronics,Smart Watch,463.4,1,North,E-Wallet,Store Affiliate,4.1,12.13,2023-07-09,463.4,0.18,83.41,2023,2023-07,2023Q3,Sunday,Young Adults (25-34)
ORD-1213,CUST-344,53,Home & Kitchen,Blender 500W,113.66,4,North,Bank Transfer,Website,4.5,147.65,2023-07-09,454.64,0.28,127.3,2023,2023-07,2023Q3,Sunday,Seniors (50+)
ORD-1401,CUST-154,33,Electronics,Bluetooth Speaker,841.38,2,Central,Credit Card,Website,3.4,77.72,2023-07-10,1682.76,0.18,302.9,2023,2023-07,2023Q3,Monday,Young Adults (25-34)
ORD-1828,CUST-198,45,Fashion,Running Shoes,100.7,4,North,E-Wallet,Social Media,3.9,92.37,2023-07-11,402.8,0.35,140.98,2023,2023-07,2023Q3,Tuesday,Middle-Aged (35-49)
ORD-1976,CUST-219,20,Books,Business Strategy,26.06,2,South,Credit Card,Mobile App,4.9,140.78,2023-07-11,52.12,0.25,13.03,2023,2023-07,2023Q3,Tuesday,Gen Z (<25)
ORD-1114,CUST-162,53,Electronics,Smartphone X,863.7,2,North,E-Wallet,Mobile App,3.2,91.18,2023-07-11,1727.4,0.18,310.93,2023,2023-07,2023Q3,Tuesday,Seniors (50+)
ORD-1729,CUST-150,21,Home & Kitchen,Non-Stick Pan,66.49,5,North,Credit Card,Mobile App,4.0,37.19,2023-07-11,332.45,0.28,93.09,2023,2023-07,2023Q3,Tuesday,Gen Z (<25)
ORD-1442,CUST-335,60,Electronics,Smartphone X,855.99,3,Central,COD (Cash on Delivery),Social Media,3.0,60.69,2023-07-11,2567.97,0.18,462.23,2023,2023-07,2023Q3,Tuesday,Seniors (50+)
ORD-1340,CUST-221,59,Sports & Outdoors,Water Bottle,105.41,5,South,Bank Transfer,Social Media,4.2,139.46,2023-07-11,527.05,0.3,158.11,2023,2023-07,2023Q3,Tuesday,Seniors (50+)
ORD-1546,CUST-187,20,Home & Kitchen,Robot Vacuum,249.26,5,North,COD (Cash on Delivery),Website,3.8,82.02,2023-07-12,1246.3,0.28,348.96,2023,2023-07,2023Q3,Wednesday,Gen Z (<25)
ORD-1372,CUST-208,58,Home & Kitchen,Robot Vacuum,55.09,5,North,Bank Transfer,Store Affiliate,4.6,63.24,2023-07-12,275.45,0.28,77.13,2023,2023-07,2023Q3,Wednesday,Seniors (50+)
ORD-1509,CUST-325,23,Electronics,Bluetooth Speaker,346.33,3,Central,Bank Transfer,Store Affiliate,3.1,146.53,2023-07-12,1038.99,0.18,187.02,2023,2023-07,2023Q3,Wednesday,Gen Z (<25)
ORD-1975,CUST-315,65,Fashion,Denim Jeans,173.8,3,North,Credit Card,Social Media,4.8,57.2,2023-07-12,521.4,0.35,182.49,2023,2023-07,2023Q3,Wednesday,Seniors (50+)
ORD-1660,CUST-335,21,Beauty & Care,Lipstick Matte,56.22,2,North,Bank Transfer,Store Affiliate,5.0,133.66,2023-07-13,112.44,0.42,47.22,2023,2023-07,2023Q3,Thursday,Gen Z (<25)
ORD-1115,CUST-141,22,Home & Kitchen,Robot Vacuum,103.84,1,North,Credit Card,Store Affiliate,4.6,15.87,2023-07-13,103.84,0.28,29.08,2023,2023-07,2023Q3,Thursday,Gen Z (<25)
ORD-1550,CUST-318,24,Fashion,Women Dress,127.03,5,North,COD (Cash on Delivery),Store Affiliate,3.4,24.71,2023-07-14,635.15,0.35,222.3,2023,2023-07,2023Q3,Friday,Gen Z (<25)
ORD-1123,CUST-156,36,Fashion,Women Dress,67.05,2,North,E-Wallet,Store Affiliate,3.9,59.47,2023-07-14,134.1,0.35,46.93,2023,2023-07,2023Q3,Friday,Middle-Aged (35-49)
ORD-1586,CUST-138,40,Books,Atomic Habits,37.13,2,South,COD (Cash on Delivery),Mobile App,4.9,110.82,2023-07-14,74.26,0.25,18.57,2023,2023-07,2023Q3,Friday,Middle-Aged (35-49)
ORD-1557,CUST-316,60,Books,Psychology Of Money,21.23,1,Central,COD (Cash on Delivery),Social Media,3.7,71.26,2023-07-14,21.23,0.25,5.31,2023,2023-07,2023Q3,Friday,Seniors (50+)
ORD-2062,CUST-127,37,Fashion,Men T-Shirt,48.78,4,South,COD (Cash on Delivery),Website,3.1,93.87,2023-07-15,195.12,0.35,68.29,2023,2023-07,2023Q3,Saturday,Middle-Aged (35-49)
ORD-1344,CUST-124,42,Home & Kitchen,Non-Stick Pan,206.28,4,North,Credit Card,Social Media,3.4,54.45,2023-07-15,825.12,0.28,231.03,2023,2023-07,2023Q3,Saturday,Middle-Aged (35-49)
ORD-1979,CUST-259,59,Beauty & Care,Face Sunscreen,17.05,2,South,E-Wallet,Website,3.6,123.8,2023-07-15,34.1,0.42,14.32,2023,2023-07,2023Q3,Saturday,Seniors (50+)
ORD-1919,CUST-206,27,Home & Kitchen,Air Fryer,165.07,2,South,Bank Transfer,Website,4.4,117.5,2023-07-15,330.14,0.28,92.44,2023,2023-07,2023Q3,Saturday,Young Adults (25-34)
ORD-1088,CUST-318,56,Electronics,Bluetooth Speaker,838.17,4,North,E-Wallet,Website,4.2,74.78,2023-07-16,3352.68,0.18,603.48,2023,2023-07,2023Q3,Sunday,Seniors (50+)
ORD-2105,CUST-317,52,Home & Kitchen,Robot Vacuum,201.67,5,South,Credit Card,Website,4.0,13.28,2023-07-17,1008.35,0.28,282.34,2023,2023-07,2023Q3,Monday,Seniors (50+)
ORD-1734,CUST-270,60,Fashion,Men T-Shirt,125.51,1,Central,COD (Cash on Delivery),Social Media,3.9,54.31,2023-07-17,125.51,0.35,43.93,2023,2023-07,2023Q3,Monday,Seniors (50+)
ORD-1002,CUST-106,41,Books,Atomic Habits,20.89,3,North,Credit Card,Website,3.1,136.06,2023-07-17,62.67,0.25,15.67,2023,2023-07,2023Q3,Monday,Middle-Aged (35-49)
ORD-2150,CUST-245,50,Electronics,Smart Watch,237.41,2,Central,COD (Cash on Delivery),Website,4.5,101.43,2023-07-18,474.82,0.18,85.47,2023,2023-07,2023Q3,Tuesday,Seniors (50+)
ORD-1846,CUST-305,31,Beauty & Care,Perfume 50Ml,42.78,1,North,Credit Card,Store Affiliate,3.7,70.9,2023-07-19,42.78,0.42,17.97,2023,2023-07,2023Q3,Wednesday,Young Adults (25-34)
ORD-1364,CUST-320,58,Beauty & Care,Perfume 50Ml,19.07,3,North,Credit Card,Social Media,3.8,114.92,2023-07-19,57.21,0.42,24.03,2023,2023-07,2023Q3,Wednesday,Seniors (50+)
ORD-1602,CUST-348,33,Electronics,Smart Watch,604.68,2,South,E-Wallet,Mobile App,5.0,75.62,2023-07-19,1209.36,0.18,217.68,2023,2023-07,2023Q3,Wednesday,Young Adults (25-34)
ORD-1494,CUST-102,48,Beauty & Care,Moisturizer Cream,61.54,2,North,E-Wallet,Website,4.5,50.77,2023-07-19,123.08,0.42,51.69,2023,2023-07,2023Q3,Wednesday,Middle-Aged (35-49)
ORD-1872,CUST-284,47,Books,Atomic Habits,34.07,3,North,E-Wallet,Website,3.9,28.18,2023-07-20,102.21,0.25,25.55,2023,2023-07,2023Q3,Thursday,Middle-Aged (35-49)
ORD-1876,CUST-312,45,Electronics,Laptop Pro,834.15,2,Central,Bank Transfer,Mobile App,3.9,53.3,2023-07-20,1668.3,0.18,300.29,2023,2023-07,2023Q3,Thursday,Middle-Aged (35-49)
ORD-1996,CUST-166,33,Home & Kitchen,Air Fryer,234.91,4,South,E-Wallet,Store Affiliate,3.6,12.45,2023-07-21,939.64,0.28,263.1,2023,2023-07,2023Q3,Friday,Young Adults (25-34)
ORD-1322,CUST-184,60,Books,Atomic Habits,22.1,3,Central,Bank Transfer,Mobile App,4.7,70.52,2023-07-21,66.3,0.25,16.58,2023,2023-07,2023Q3,Friday,Seniors (50+)
ORD-1436,CUST-180,40,Fashion,Denim Jeans,169.68,1,South,Bank Transfer,Mobile App,3.2,108.66,2023-07-22,169.68,0.35,59.39,2023,2023-07,2023Q3,Saturday,Middle-Aged (35-49)
ORD-1295,CUST-266,60,Sports & Outdoors,Water Bottle,47.66,1,North,COD (Cash on Delivery),Social Media,3.3,148.43,2023-07-22,47.66,0.3,14.3,2023,2023-07,2023Q3,Saturday,Seniors (50+)
ORD-1016,CUST-208,34,Fashion,Running Shoes,151.76,2,North,Bank Transfer,Store Affiliate,4.9,107.77,2023-07-23,303.52,0.35,106.23,2023,2023-07,2023Q3,Sunday,Young Adults (25-34)
ORD-2087,CUST-275,29,Books,Python Cookbook,12.1,3,Central,Bank Transfer,Website,4.9,14.52,2023-07-23,36.3,0.25,9.07,2023,2023-07,2023Q3,Sunday,Young Adults (25-34)
ORD-1805,CUST-160,54,Electronics,Smartphone X,844.83,5,Central,E-Wallet,Mobile App,4.2,85.31,2023-07-23,4224.15,0.18,760.35,2023,2023-07,2023Q3,Sunday,Seniors (50+)
ORD-2103,CUST-187,46,Sports & Outdoors,Camping Tent,106.14,2,North,E-Wallet,Mobile App,3.9,70.41,2023-07-23,212.28,0.3,63.68,2023,2023-07,2023Q3,Sunday,Middle-Aged (35-49)
ORD-1554,CUST-164,42,Fashion,Leather Jacket,119.38,5,Central,E-Wallet,Mobile App,3.8,32.69,2023-07-24,596.9,0.35,208.92,2023,2023-07,2023Q3,Monday,Middle-Aged (35-49)
ORD-2147,CUST-162,44,Beauty & Care,Face Sunscreen,16.98,2,South,Credit Card,Social Media,4.5,34.12,2023-07-24,33.96,0.42,14.26,2023,2023-07,2023Q3,Monday,Middle-Aged (35-49)
ORD-1150,CUST-334,37,Electronics,Smartphone X,154.95,4,North,COD (Cash on Delivery),Mobile App,4.3,13.57,2023-07-24,619.8,0.18,111.56,2023,2023-07,2023Q3,Monday,Middle-Aged (35-49)
ORD-2005,CUST-197,41,Fashion,Women Dress,51.95,3,North,E-Wallet,Website,4.6,23.24,2023-07-24,155.85,0.35,54.55,2023,2023-07,2023Q3,Monday,Middle-Aged (35-49)
ORD-1588,CUST-109,43,Fashion,Men T-Shirt,170.36,3,South,Bank Transfer,Website,4.0,28.95,2023-07-24,511.08,0.35,178.88,2023,2023-07,2023Q3,Monday,Middle-Aged (35-49)
ORD-1019,CUST-123,64,Electronics,Smart Watch,280.07,3,South,Bank Transfer,Social Media,3.1,25.99,2023-07-24,840.21,0.18,151.24,2023,2023-07,2023Q3,Monday,Seniors (50+)
ORD-2041,CUST-129,63,Fashion,Denim Jeans,176.24,5,North,Bank Transfer,Social Media,3.8,81.97,2023-07-25,881.2,0.35,308.42,2023,2023-07,2023Q3,Tuesday,Seniors (50+)
ORD-1885,CUST-215,19,Home & Kitchen,Air Fryer,202.43,4,North,Bank Transfer,Store Affiliate,4.2,21.25,2023-07-25,809.72,0.28,226.72,2023,2023-07,2023Q3,Tuesday,Gen Z (<25)
ORD-1489,CUST-180,51,Sports & Outdoors,Dumbbell Set,146.98,3,North,E-Wallet,Store Affiliate,4.4,48.37,2023-07-25,440.94,0.3,132.28,2023,2023-07,2023Q3,Tuesday,Seniors (50+)
ORD-1844,CUST-156,31,Books,Business Strategy,32.72,3,South,COD (Cash on Delivery),Social Media,3.4,73.9,2023-07-25,98.16,0.25,24.54,2023,2023-07,2023Q3,Tuesday,Young Adults (25-34)
ORD-1325,CUST-160,49,Fashion,Leather Jacket,154.25,2,South,E-Wallet,Mobile App,3.6,149.03,2023-07-26,308.5,0.35,107.98,2023,2023-07,2023Q3,Wednesday,Middle-Aged (35-49)
ORD-1707,CUST-255,64,Books,Python Cookbook,30.37,4,South,E-Wallet,Social Media,3.5,149.61,2023-07-26,121.48,0.25,30.37,2023,2023-07,2023Q3,Wednesday,Seniors (50+)
ORD-1644,CUST-288,41,Beauty & Care,Moisturizer Cream,82.77,4,Central,E-Wallet,Store Affiliate,3.4,55.27,2023-07-26,331.08,0.42,139.05,2023,2023-07,2023Q3,Wednesday,Middle-Aged (35-49)
ORD-2056,CUST-129,60,Books,Data Science Handbook,27.46,4,North,Credit Card,Mobile App,3.4,48.18,2023-07-27,109.84,0.25,27.46,2023,2023-07,2023Q3,Thursday,Seniors (50+)
ORD-1755,CUST-149,40,Books,Data Science Handbook,39.22,3,Central,Bank Transfer,Social Media,3.6,127.3,2023-07-27,117.66,0.25,29.42,2023,2023-07,2023Q3,Thursday,Middle-Aged (35-49)
ORD-1103,CUST-168,65,Electronics,Laptop Pro,682.68,2,Central,Bank Transfer,Mobile App,3.7,48.66,2023-07-27,1365.36,0.18,245.76,2023,2023-07,2023Q3,Thursday,Seniors (50+)
ORD-2097,CUST-209,64,Electronics,Laptop Pro,170.83,1,Central,E-Wallet,Store Affiliate,4.9,54.15,2023-07-27,170.83,0.18,30.75,2023,2023-07,2023Q3,Thursday,Seniors (50+)
ORD-1657,CUST-156,47,Books,Python Cookbook,42.63,5,Central,COD (Cash on Delivery),Mobile App,4.8,53.65,2023-07-28,213.15,0.25,53.29,2023,2023-07,2023Q3,Friday,Middle-Aged (35-49)
ORD-1229,CUST-263,30,Home & Kitchen,Coffee Maker,55.08,1,North,Bank Transfer,Mobile App,3.8,148.59,2023-07-28,55.08,0.28,15.42,2023,2023-07,2023Q3,Friday,Young Adults (25-34)
ORD-1327,CUST-271,26,Beauty & Care,Perfume 50Ml,89.08,3,Central,E-Wallet,Store Affiliate,4.9,26.3,2023-07-29,267.24,0.42,112.24,2023,2023-07,2023Q3,Saturday,Young Adults (25-34)
ORD-1434,CUST-115,42,Home & Kitchen,Blender 500W,219.36,3,Central,Bank Transfer,Store Affiliate,3.6,122.34,2023-07-30,658.08,0.28,184.26,2023,2023-07,2023Q3,Sunday,Middle-Aged (35-49)
ORD-1866,CUST-343,22,Electronics,Wireless Headphones,894.61,4,North,E-Wallet,Store Affiliate,4.3,134.12,2023-07-30,3578.44,0.18,644.12,2023,2023-07,2023Q3,Sunday,Gen Z (<25)
ORD-2143,CUST-122,32,Fashion,Leather Jacket,36.48,4,North,COD (Cash on Delivery),Social Media,4.6,50.38,2023-07-31,145.92,0.35,51.07,2023,2023-07,2023Q3,Monday,Young Adults (25-34)
ORD-2018,CUST-113,24,Sports & Outdoors,Camping Tent,120.53,4,South,E-Wallet,Social Media,4.9,20.72,2023-07-31,482.12,0.3,144.64,2023,2023-07,2023Q3,Monday,Gen Z (<25)
ORD-1033,CUST-214,55,Beauty & Care,Lipstick Matte,27.22,3,North,E-Wallet,Social Media,4.0,35.82,2023-07-31,81.66,0.42,34.3,2023,2023-07,2023Q3,Monday,Seniors (50+)
ORD-1388,CUST-238,33,Sports & Outdoors,Water Bottle,48.44,3,North,E-Wallet,Store Affiliate,4.8,133.33,2023-07-31,145.32,0.3,43.6,2023,2023-07,2023Q3,Monday,Young Adults (25-34)
ORD-1628,CUST-304,33,Home & Kitchen,Air Fryer,61.7,5,South,E-Wallet,Website,5.0,56.22,2023-08-01,308.5,0.28,86.38,2023,2023-08,2023Q3,Tuesday,Young Adults (25-34)
ORD-1675,CUST-321,26,Electronics,Bluetooth Speaker,470.96,2,North,Credit Card,Mobile App,3.4,61.2,2023-08-01,941.92,0.18,169.55,2023,2023-08,2023Q3,Tuesday,Young Adults (25-34)
ORD-1573,CUST-289,20,Beauty & Care,Hair Dryer,27.55,1,North,Bank Transfer,Website,3.2,96.11,2023-08-01,27.55,0.42,11.57,2023,2023-08,2023Q3,Tuesday,Gen Z (<25)
ORD-1306,CUST-105,47,Electronics,Laptop Pro,198.27,3,North,Bank Transfer,Store Affiliate,4.7,85.58,2023-08-02,594.81,0.18,107.07,2023,2023-08,2023Q3,Wednesday,Middle-Aged (35-49)
ORD-1004,CUST-170,42,Sports & Outdoors,Bicycle Helmet,41.96,4,Central,E-Wallet,Mobile App,4.7,97.06,2023-08-02,167.84,0.3,50.35,2023,2023-08,2023Q3,Wednesday,Middle-Aged (35-49)
ORD-1323,CUST-118,42,Home & Kitchen,Coffee Maker,178.79,5,North,Bank Transfer,Mobile App,4.4,46.83,2023-08-02,893.95,0.28,250.31,2023,2023-08,2023Q3,Wednesday,Middle-Aged (35-49)
ORD-1670,CUST-268,23,Beauty & Care,Hair Dryer,61.46,4,North,E-Wallet,Website,4.0,105.95,2023-08-03,245.84,0.42,103.25,2023,2023-08,2023Q3,Thursday,Gen Z (<25)
ORD-1953,CUST-237,55,Books,Atomic Habits,43.72,2,North,E-Wallet,Website,4.5,73.66,2023-08-03,87.44,0.25,21.86,2023,2023-08,2023Q3,Thursday,Seniors (50+)
ORD-1875,CUST-209,54,Books,Atomic Habits,15.42,1,South,Bank Transfer,Store Affiliate,4.4,145.85,2023-08-03,15.42,0.25,3.86,2023,2023-08,2023Q3,Thursday,Seniors (50+)
ORD-1587,CUST-239,21,Beauty & Care,Perfume 50Ml,63.49,1,North,Credit Card,Store Affiliate,3.2,129.34,2023-08-04,63.49,0.42,26.67,2023,2023-08,2023Q3,Friday,Gen Z (<25)
ORD-1943,CUST-341,58,Fashion,Denim Jeans,83.22,1,Central,E-Wallet,Mobile App,4.6,75.09,2023-08-04,83.22,0.35,29.13,2023,2023-08,2023Q3,Friday,Seniors (50+)
ORD-1848,CUST-278,34,Beauty & Care,Hair Dryer,54.74,3,North,Credit Card,Website,4.3,126.77,2023-08-04,164.22,0.42,68.97,2023,2023-08,2023Q3,Friday,Young Adults (25-34)
ORD-1995,CUST-112,20,Home & Kitchen,Coffee Maker,46.73,1,South,Bank Transfer,Website,4.5,59.96,2023-08-04,46.73,0.28,13.08,2023,2023-08,2023Q3,Friday,Gen Z (<25)
ORD-1368,CUST-148,65,Fashion,Denim Jeans,119.16,1,North,Credit Card,Social Media,3.0,39.2,2023-08-05,119.16,0.35,41.71,2023,2023-08,2023Q3,Saturday,Seniors (50+)
ORD-1728,CUST-271,53,Books,Psychology Of Money,31.49,2,North,Bank Transfer,Website,3.6,147.68,2023-08-05,62.98,0.25,15.74,2023,2023-08,2023Q3,Saturday,Seniors (50+)
ORD-1537,CUST-127,58,Sports & Outdoors,Bicycle Helmet,92.13,3,South,Credit Card,Store Affiliate,4.2,10.78,2023-08-06,276.39,0.3,82.92,2023,2023-08,2023Q3,Sunday,Seniors (50+)
ORD-1320,CUST-108,42,Sports & Outdoors,Dumbbell Set,107.71,2,North,Bank Transfer,Social Media,4.1,128.26,2023-08-06,215.42,0.3,64.63,2023,2023-08,2023Q3,Sunday,Middle-Aged (35-49)
ORD-1129,CUST-114,62,Books,Python Cookbook,12.49,1,Central,Bank Transfer,Website,4.3,81.54,2023-08-06,12.49,0.25,3.12,2023,2023-08,2023Q3,Sunday,Seniors (50+)
ORD-1343,CUST-148,48,Books,Business Strategy,26.07,5,North,COD (Cash on Delivery),Website,3.8,121.19,2023-08-07,130.35,0.25,32.59,2023,2023-08,2023Q3,Monday,Middle-Aged (35-49)
