Order_ID,Customer_ID,Customer_Age,Category,Product_Name,Unit_Price,Quantity,Region,Payment_Method,Sales_Channel,Customer_Rating,Marketing_Spend,Order_Date
ORD-1237,CUST-238,31.0,Electronics,Smartphone X, 460.12 ,5,North,COD (Cash on Delivery),Store Affiliate,4.4,109.68,2023-09-05
ORD-1479,CUST-283,23.0,Home & Kitchen,Blender 500W,$193.33,3,North,COD (Cash on Delivery),Store Affiliate,4.9,94.68,02-07-2023
ORD-1002,CUST-106,41.0,Books,Atomic Habits,20.89,3,International,Credit Card,Website,3.1,136.06,2023-07-17
ORD-1006,CUST-157,40.0,Books,Atomic Habits,40.78,4,International,Credit Card,Social Media,4.6,38.5,2023-10-03
ORD-2031,CUST-163,60.0,Books,Business Strategy,17.77,1,International,Bank Transfer,Social Media,4.2,143.05,2023/08/23
ORD-1311,CUST-156,54.0,Books,Atomic Habits,36.86 USD,5,International,Credit Card,Website,3.7,38.44,06-05-2023
ORD-2068,CUST-273,32.0,SPORTS & OUTDOORS,Water Bottle,$54.48,4,missing,COD (Cash on Delivery),Website,4.7,18.92,22/06/2023
ORD-2140,CUST-162,27.0,Electronics,Laptop Pro,$885.73,4,International,E-Wallet,Mobile App,3.0,72.92,2023/10/10
ORD-1534,CUST-167,32.0,Home & Kitchen,Non-stick Pan,45.00 USD,5,International,Credit Card,Social Media,4.8,55.0,14/04/2023
ORD-1818,CUST-296,45.0,Beauty & Care,Hair Dryer, 34.84 ,2,North,Credit Card,Store Affiliate,4.3,46.15,09-29-2023
ORD-2113,CUST-262,46.0,Sports & Outdoors,Dumbbell Set,$103.96,3,South,COD (Cash on Delivery),Store Affiliate,4.5,128.95,2023-08-15
ORD-1215,CUST-324,47.0,Books,Atomic Habits,$26.60,5,International,Credit Card,Store Affiliate,3.7,98.57,19/10/2023
ORD-1532,CUST-324,38.0,Sports & Outdoors,Camping Tent,52.5,4,South,Bank Transfer,Mobile App,3.9,57.3,2023-12-03
ORD-1027,CUST-283,30.0,Sports & Outdoors,Water Bottle,45.44,2,South,E-Wallet,Social Media,3.1,95.36,2023-03-16
ORD-2178,CUST-161,,Books,Business Strategy,$32.38,5,Central,Credit Card,Store Affiliate,4.3,138.99,2023/11/06
ORD-1428,CUST-155,37.0,Fashion,Men T-Shirt,41.34,5,International,E-Wallet,Mobile App,4.3,142.7,"May 11, 2023"
ORD-1692,CUST-348,-999.0,Electronics,Smart Watch,470.75,5,South,COD (Cash on Delivery),Website,3.6,61.64,2023/12/09
ORD-1842,CUST-299,21.0,Beauty & Care,Face Sunscreen,82.27,5,North,Bank Transfer,Store Affiliate,4.2,13.04,2023-05-23
ORD-1721,CUST-306,23.0,Beauty & Care,Face Sunscreen,$49.85,4,North,Credit Card,Social Media,3.2,68.74,2023-10-30
ORD-1523,CUST-102,,Electronics,Smartphone X,$203.40,2,International,Bank Transfer,Store Affiliate,3.7,29.79,2023/11/05
ORD-1936,CUST-319,46.0,Sports & Outdoors,Camping Tent, 29.51 ,1,International,Credit Card,Mobile App,3.1,124.98,03/11/2023
ORD-2110,CUST-210,41.0,Home & Kitchen,Blender 500W,225.72,4,Central,Bank Transfer,Website,4.5,138.96,2023-02-12
ORD-1354,CUST-113,0.0,Fashion,Women Dress,$20.03,1,South,COD (Cash on Delivery),Social Media,,104.27,02-24-2023
ORD-2090,CUST-130,28.0,Home & Kitchen,Coffee Maker,168.57,5,South,Bank Transfer,Website,4.4,98.39,02-08-2023
ORD-1597,CUST-178,58.0,Sports & Outdoors,Water Bottle,96.87 USD,4,South,Credit Card,Website,3.3,36.27,2023-04-28
ORD-1256,CUST-114,44.0,Sports & Outdoors,Water Bottle,62.0,5,International,Bank Transfer,Social Media,,138.29,2023-01-04
ORD-1291,CUST-282,64.0,sports & outdoors,Water Bottle, 77.0 ,4,North,Credit Card,Mobile App,3.4,71.45,2023-03-21
ORD-1025,CUST-243,62.0,Sports & Outdoors,Bicycle Helmet,$98.36,1,North,E-Wallet,Store Affiliate,4.7,21.83,05/03/2023
ORD-1336,CUST-247,18.0,Beauty & Care,Moisturizer Cream,$33.07,2,South,COD (Cash on Delivery),Store Affiliate,4.5,81.8,17/04/2023
ORD-1549,CUST-262,25.0,Fashion,Denim Jeans,21.41,3,South,COD (Cash on Delivery),Mobile App,3.6,21.4,"Apr 17, 2023"
ORD-1047,CUST-155,26.0,,Psychology of Money, 31.04 ,2,Central,Credit Card,Mobile App,4.5,57.73,2023-12-30
ORD-1318,CUST-117,48.0,Beauty & Care,Perfume 50ml,67.54,3,Central,Bank Transfer,Mobile App,3.4,25.35,2023-08-19
ORD-1106,CUST-274,58.0,Electronics,Laptop Pro,1070.32,4,Central,Bank Transfer,Social Media,3.4,98.25,2023-03-29
ORD-1865,CUST-181,,  Electronics   ,Bluetooth Speaker, 348.47 ,3,Central,COD (Cash on Delivery),Website,4.1,139.13,2023-01-31
ORD-1055,CUST-191,58.0,Fashion,Leather Jacket,$80.24,2,Central,Credit Card,Mobile App,4.8,64.34,N/A
ORD-1692,CUST-348,-999.0,Electronics,Smart Watch,470.75,5,South,COD (Cash on Delivery),Website,3.6,61.64,2023/12/09
ORD-1213,CUST-344,53.0,Home & Kitchen,Blender 500W,113.66,4,North,Bank Transfer,Website,4.5,147.65,07/09/2023
ORD-1120,CUST-263,62.0,Sports & Outdoors,Camping Tent,123.51,2,Central,E-Wallet,Website,4.7,46.04,04/09/2023
ORD-1851,CUST-112,25.0,,Hair Dryer, 74.22 ,5,,Bank Transfer,Mobile App,3.2,57.3,2023-06-14
ORD-1478,CUST-271,26.0,Sports & Outdoors,Bicycle Helmet, 133.11 ,4,Central,COD (Cash on Delivery),Mobile App,4.0,126.24,06-19-2023
ORD-1994,CUST-146,29.0,Home & Kitchen,Blender 500W,210.64,1,Central,E-Wallet,Mobile App,3.6,35.02,2023/11/06
ORD-1072,CUST-312,49.0,Home & Kitchen,Coffee Maker,247.44,2,North,Bank Transfer,Website,3.9,21.98,05-30-2023
ORD-1410,CUST-167,34.0,?,Lipstick Matte,$53.12,3,International,E-Wallet,Website,3.8,18.51,04/02/2023
ORD-1649,CUST-301,50.0,Electronics,Smart Watch,319.0,4,International,Credit Card,Mobile App,4.2,103.08,14/06/2023
ORD-1806,CUST-272,56.0,Sports & Outdoors,Dumbbell Set,$60.43,5,International,Bank Transfer,Social Media,3.9,39.49,19/09/2023
ORD-1545,CUST-283,20.0,Books,Data Science Handbook, 28.57 ,5,South,Credit Card,Website,4.8,109.24,03-05-2023
ORD-1432,CUST-288,24.0,Home & Kitchen,Air Fryer,$95.76,2,International,COD (Cash on Delivery),Mobile App,4.2,12.79,"Mar 03, 2023"
ORD-1490,CUST-337,50.0,Fashion,Women Dress,$70.02,4,South,E-Wallet,Mobile App,4.8,38.37,10-22-2023
ORD-1967,CUST-199,23.0,sports & outdoors,Yoga Mat,134.51 USD,5,South,E-Wallet,Store Affiliate,3.9,84.9,2023-12-07
ORD-1848,CUST-278,34.0,Beauty & Care,Hair Dryer,54.74,3,North,Credit Card,Website,4.3,126.77,2023-08-04
ORD-1596,CUST-110,-999.0,Electronics,Laptop Pro,735.99 USD,2,North,E-Wallet,Mobile App,3.9,53.66,2023/06/03
ORD-1780,CUST-219,40.0,Electronics,Smartphone X,903.17,1,South,Bank Transfer,Store Affiliate,3.5,36.75,"May 15, 2023"
ORD-1583,CUST-326,41.0,Beauty & Care,Lipstick Matte, 55.33 ,2,Central,Bank Transfer,Website,,74.8,2023-08-22
ORD-1543,CUST-254,25.0,books,Psychology of Money,17.65 USD,2,International,Credit Card,Store Affiliate,4.7,101.28,2023-03-12
ORD-1325,CUST-160,49.0,Fashion,Leather Jacket,$154.25,2,South,E-Wallet,Mobile App,3.6,149.03,"Jul 26, 2023"
ORD-1554,CUST-164,42.0,Fashion,Leather Jacket,119.38,5,VN-Central,E-Wallet,Mobile App,3.8,32.69,2023/07/24
ORD-2000,CUST-216,51.0,Beauty & Care,Hair Dryer,35.18,5,central,E-Wallet,Social Media,3.8,60.01,"Aug 14, 2023"
ORD-1316,CUST-115,38.0,Books,Business Strategy,21.84,1,North,COD (Cash on Delivery),Social Media,3.4,126.35,2023-07-01
ORD-1666,CUST-323,49.0,Electronics,Smartphone X,$497.39,2,Global,E-Wallet,Website,3.3,127.58,2023-01-08
ORD-2196,CUST-203,22.0,Books,Psychology of Money,$10.32,1,Central,Bank Transfer,Mobile App,4.3,144.75,2023/03/29
ORD-1570,CUST-350,,Sports & Outdoors,Dumbbell Set,49.06,3,South,Bank Transfer,Website,3.1,139.08,06/11/2023
ORD-1736,CUST-184,44.0,-,Women Dress,$137.75,5,VN-Central,COD (Cash on Delivery),Website,,136.8,"Jan 25, 2023"
ORD-2063,CUST-248,29.0,Electronics,Bluetooth Speaker,$287.70,4,Central,Credit Card,Social Media,3.4,146.63,"Apr 14, 2023"
ORD-2042,CUST-244,23.0,Books,Data Science Handbook,34.44,5,South,COD (Cash on Delivery),Social Media,5.0,129.59,2023/06/28
ORD-1590,CUST-194,30.0,Sports & Outdoors,Dumbbell Set,44.22 USD,4,International,Credit Card,Store Affiliate,3.1,126.12,2023-07-01
ORD-1060,CUST-306,36.0,Books,Python Cookbook,$38.85,3,Central,COD (Cash on Delivery),Store Affiliate,4.9,74.89,2023-05-21
ORD-1433,CUST-238,33.0,Sports & Outdoors,Bicycle Helmet,$112.69,2,Central,COD (Cash on Delivery),Social Media,3.2,111.11,11-25-2023
ORD-1777,CUST-255,62.0,Electronics,Wireless Headphones,372.09,1,South,E-Wallet,Social Media,4.3,127.22,2023-12-09
ORD-1092,CUST-197,42.0,Books,Business Strategy,23.59 USD,2,North,Bank Transfer,Mobile App,4.3,77.23,2023-01-15
ORD-1930,CUST-331,29.0,Fashion,Women Dress,$65.76,2,International,E-Wallet,Social Media,3.2,70.96,2023-05-30
ORD-1464,CUST-248,60.0,Sports & Outdoors,Yoga Mat,49.99 USD,5,South,COD (Cash on Delivery),Mobile App,4.9,44.62,2023/02/14
ORD-1351,CUST-219,39.0,Sports & Outdoors,Water Bottle,37.83,1,North,Credit Card,Website,4.8,29.16,2023-09-15
ORD-2010,CUST-207,61.0,Sports & Outdoors,Yoga Mat,$56.21,5,North,Bank Transfer,Social Media,3.7,146.06,2023/04/21
ORD-1280,CUST-323,50.0,Home & Kitchen,Coffee Maker,89.8,4,International,Bank Transfer,Store Affiliate,3.2,123.96,06-06-2023
ORD-1497,CUST-244,39.0,Books,Python Cookbook,39.05,4,International,Credit Card,Mobile App,4.9,88.54,26/04/2023
ORD-2002,CUST-186,57.0,Books,Data Science Handbook,$33.91,5,North,COD (Cash on Delivery),Website,4.3,113.42,2023-10-21
ORD-1359,CUST-115,52.0,Fashion,Men T-Shirt,$101.33,1,North,COD (Cash on Delivery),Website,3.6,49.56,09-03-2023
ORD-1901,CUST-282,43.0,Home & Kitchen,Robot Vacuum,118.12,2,South,COD (Cash on Delivery),Store Affiliate,3.1,108.87,"Sep 26, 2023"
ORD-1591,CUST-249,25.0,HOME & KITCHEN,Air Fryer,131.03 USD,2,South,E-Wallet,Website,3.1,11.37,2023/07/04
ORD-1910,CUST-135,58.0,Beauty & Care,Moisturizer Cream,$25.90,3,International,COD (Cash on Delivery),Social Media,4.5,112.25,"Mar 05, 2023"
ORD-1774,CUST-210,19.0,Books,Psychology of Money,$15.80,3,Unknown,COD (Cash on Delivery),Website,3.0,21.38,2023-08-22
ORD-1481,CUST-161,38.0,Books,Data Science Handbook,18.32,1,Central,Credit Card,Mobile App,4.1,113.02,2023/11/28
ORD-1536,CUST-327,22.0,Beauty & Care,Moisturizer Cream,46.19,4,International,COD (Cash on Delivery),Mobile App,3.8,66.91,25/03/2023
ORD-1781,CUST-213,18.0,Beauty & Care,Moisturizer Cream,23.87,3,,Credit Card,Website,4.5,115.82,2023-02-02
ORD-1182,CUST-208,61.0,Sports & Outdoors,Yoga Mat,115.98,5,South,E-Wallet,Mobile App,3.7,44.16,2023-04-08
ORD-2047,CUST-165,39.0,Sports & Outdoors,Bicycle Helmet,97.63 USD,1,International,Credit Card,Mobile App,3.6,116.5,2023/06/30
ORD-1903,CUST-160,65.0,Electronics,Smartphone X, 728.11 ,4,International,E-Wallet,Website,4.3,23.42,2023/11/18
ORD-1110,CUST-262,23.0,Sports & Outdoors,Bicycle Helmet,$57.33,3,North,Bank Transfer,Store Affiliate,4.4,26.02,28/10/2023
ORD-1370,CUST-214,45.0,Sports & Outdoors,Camping Tent,107.15,4,International,Credit Card,Mobile App,3.7,68.54,2023-11-07
ORD-1458,CUST-203,58.0,Beauty & Care,Moisturizer Cream,$78.55,5,International,COD (Cash on Delivery),Mobile App,5.0,65.71,2023/02/17
ORD-1239,CUST-299,53.0,Home & Kitchen,Blender 500W,$139.20,1,International,Bank Transfer,Website,4.3,135.64,2023-05-26
ORD-2065,CUST-337,-999.0,Fashion,Women Dress,$56.57,3,South  ,COD (Cash on Delivery),Mobile App,4.8,40.99,2023-12-29
ORD-1678,CUST-297,58.0,Home & Kitchen,Non-stick Pan,110.19,2,Central,COD (Cash on Delivery),Website,3.9,111.99,2023-03-10
ORD-1931,CUST-297,58.0,Home & Kitchen,Blender 500W,$37.39,1,Central,Bank Transfer,Social Media,,57.54,"Apr 26, 2023"
ORD-1204,CUST-296,24.0,books,Data Science Handbook,18.95,2,International,Bank Transfer,Store Affiliate,3.2,118.7,2023/08/15
ORD-1888,CUST-163,57.0,Sports & Outdoors,Camping Tent,94.36 USD,5,North,E-Wallet,Mobile App,4.0,22.62,11/12/2023
ORD-1872,CUST-284,47.0,Books,Atomic Habits,34.07,3,International,E-Wallet,Website,3.9,28.18,07-20-2023
ORD-1261,CUST-120,25.0,Sports & Outdoors,Camping Tent,61.32,4,International,Bank Transfer,Store Affiliate,3.7,61.78,2023/03/25
ORD-1538,CUST-290,47.0,Home & Kitchen,Robot Vacuum,$50.23,5,Central,Bank Transfer,Store Affiliate,4.1,106.66,2023-05-19
ORD-1713,CUST-148,34.0,Books,Atomic Habits,44.96,1,Central,E-Wallet,Mobile App,4.8,123.04,2023-05-09
ORD-2193,CUST-123,58.0,Beauty & Care,Lipstick Matte,$84.16,5,International,Bank Transfer,Mobile App,4.9,138.82,2023-10-30
ORD-1339,CUST-300,44.0,Home & Kitchen,Blender 500W,79.0,1,International,COD (Cash on Delivery),Website,3.9,54.07,"May 31, 2023"
ORD-1718,CUST-100,22.0,Beauty & Care,Face Sunscreen,$72.91,3,South,COD (Cash on Delivery),Social Media,3.6,113.07,2023/12/30
ORD-1716,CUST-281,61.0,Books,Python Cookbook,$22.80,1,South,E-Wallet,Store Affiliate,,135.2,2023/06/04
ORD-1836,CUST-328,60.0,Fashion,Women Dress,100.53,2,International,Credit Card,Mobile App,4.5,100.7,"Apr 26, 2023"
ORD-1183,CUST-252,35.0,Beauty & Care,Hair Dryer,59.73,2,International,Bank Transfer,Store Affiliate,4.7,44.03,2023-02-02
ORD-1137,CUST-116,60.0,Books,Psychology of Money,$14.81,2,North,Credit Card,Website,3.7,30.03,2023-04-11
ORD-1439,CUST-249,,Beauty & Care,Face Sunscreen,61.81,2,North,Credit Card,Social Media,4.7,87.41,09-28-2023
ORD-2061,CUST-179,41.0,Books,Business Strategy,19.79,2,Central,Credit Card,Social Media,4.1,47.39,2023/04/06
ORD-1879,CUST-214,63.0,Fashion,Women Dress,$87.77,3,North,E-Wallet,Mobile App,3.8,74.22,"May 08, 2023"
ORD-1080,CUST-280,54.0,Books,Python Cookbook,36.79,4,International,COD (Cash on Delivery),Mobile App,3.2,119.54,2023-12-11
ORD-1542,CUST-172,44.0,Books,Python Cookbook,22.63,2,Central,COD (Cash on Delivery),Social Media,4.8,53.82,2023-01-14
ORD-1857,CUST-216,26.0,Electronics,Bluetooth Speaker,$252.60,4,Central,Bank Transfer,Social Media,3.6,136.12,12-29-2023
ORD-2188,CUST-282,37.0,Electronics,Smart Watch,$1006.15,4,,Bank Transfer,Store Affiliate,4.5,146.19,28/01/2023
ORD-1029,CUST-279,65.0,Beauty & Care,Moisturizer Cream,71.17,1,International,COD (Cash on Delivery),Mobile App,3.2,130.79,24/10/2023
ORD-1783,CUST-272,27.0,Sports & Outdoors,Yoga Mat,$126.4,2,North,Credit Card,Website,3.7,17.47,07/08/2023
ORD-1471,CUST-249,20.0,Beauty & Care,Face Sunscreen,37.14,2,South,Credit Card,Website,3.2,47.8,2023/12/17
ORD-1982,CUST-332,56.0,Sports & Outdoors,Bicycle Helmet,$104.21,3,North,COD (Cash on Delivery),Store Affiliate,4.7,16.8,02-25-2023
ORD-1165,CUST-249,49.0,Home & Kitchen,Blender 500W,$112.08,2,North,Credit Card,Mobile App,3.2,20.82,2023-05-07
ORD-1248,CUST-128,56.0,Electronics,Smart Watch,306.60 USD,4,North,Bank Transfer,Social Media,3.5,67.24,2023/10/15
ORD-1307,CUST-250,38.0,Electronics,Laptop Pro,424.69,1,Central,Bank Transfer,Social Media,4.4,121.86,18/05/2023
ORD-1909,CUST-120,50.0,Books,Python Cookbook, 13.19 ,1,North,Bank Transfer,Social Media,3.1,124.77,2023-06-02
ORD-2160,CUST-224,63.0,Fashion,Men T-Shirt,154.16,1,International,Bank Transfer,Mobile App,3.9,142.37,2023/10/04
ORD-1334,CUST-325,51.0,Beauty & Care,Lipstick Matte,20.61,3,North,Bank Transfer,Social Media,3.8,48.66,"Dec 27, 2023"
ORD-1097,CUST-193,45.0,Beauty & Care,Hair Dryer,$69.49,3,South,E-Wallet,Social Media,4.1,48.7,2023-10-27
ORD-2120,CUST-145,,Books,Python Cookbook,$39.71,5,Central,Bank Transfer,Store Affiliate,4.8,118.85,2023/01/14
ORD-2066,CUST-179,49.0,Electronics,Smart Watch,254.86,2,,E-Wallet,Store Affiliate,4.3,12.53,06/09/2023
ORD-1868,CUST-328,65.0,Electronics,Smartphone X,$756.89,1,South,Credit Card,Mobile App,3.8,142.0,15/03/2023
ORD-2015,CUST-104,39.0,Home & Kitchen,Air Fryer,$178.68,4,Central,E-Wallet,Mobile App,3.3,112.58,"Jun 18, 2023"
ORD-1741,CUST-131,21.0,Beauty & Care,Moisturizer Cream,19.71,5,North,Bank Transfer,Website,,66.44,2023/11/21
ORD-1785,CUST-230,60.0,Beauty & Care,Moisturizer Cream,$51.11,3,CENTRAL,Bank Transfer,Social Media,3.4,34.92,2023-01-14
ORD-2125,CUST-169,21.0,Beauty & Care,Face Sunscreen,36.85,2,North,Bank Transfer,Store Affiliate,4.9,68.55,06/05/2023
ORD-1302,CUST-163,39.0,Home & Kitchen,Robot Vacuum,$58.74,1,Central,Bank Transfer,Social Media,4.6,115.68,"Sep 22, 2023"
ORD-2009,CUST-312,39.0,Electronics,Bluetooth Speaker,$362.90,4,South,Bank Transfer,Mobile App,4.9,48.46,14/01/2023
ORD-1388,CUST-238,33.0,Sports & Outdoors,Water Bottle,48.44 USD,3,North,E-Wallet,Store Affiliate,4.8,133.33,"Jul 31, 2023"
ORD-1235,CUST-295,46.0,Fashion,Men T-Shirt,$52.27,5,North,Bank Transfer,Store Affiliate,4.7,66.32,2023-06-18
ORD-1876,CUST-312,45.0,Electronics,Laptop Pro,$834.15,2,Central,Bank Transfer,Mobile App,3.9,53.3,2023-07-20
ORD-1767,CUST-203,59.0,FASHION,Leather Jacket,$76.46,2,North,E-Wallet,Website,4.5,35.99,
ORD-1305,CUST-186,42.0,Electronics,Laptop Pro,581.85,2,International,Credit Card,Mobile App,4.0,144.38,2023-11-01
ORD-1832,CUST-137,61.0,Fashion,Men T-Shirt,96.14,3,International,Bank Transfer,Store Affiliate,3.7,131.71,2023/03/26
ORD-1993,CUST-218,59.0,?,Python Cookbook,33.58,4,missing,COD (Cash on Delivery),Mobile App,4.6,85.98,2023-12-30
ORD-1249,CUST-337,33.0,Fashion,Leather Jacket,34.41,2,Central,Credit Card,Store Affiliate,4.7,72.97,2023-09-15
ORD-1862,CUST-235,50.0,Electronics,Laptop Pro,$447.43,2,central,COD (Cash on Delivery),Social Media,4.1,66.11,2023-11-10
ORD-1071,CUST-175,43.0,Electronics,Smart Watch,$217.03,4,North,COD (Cash on Delivery),Store Affiliate,4.6,143.14,"Jul 05, 2023"
ORD-1094,CUST-216,46.0,,Perfume 50ml,$68.11,5,International,E-Wallet,Store Affiliate,3.5,40.5,"Oct 26, 2023"
ORD-1589,CUST-313,35.0,Fashion,Denim Jeans,$139.5,1,Central,COD (Cash on Delivery),Store Affiliate,,83.41,02-21-2023
ORD-1033,CUST-214,55.0,Beauty & Care,Lipstick Matte,27.22 USD,3,North,E-Wallet,Social Media,,35.82,31/07/2023
ORD-1844,CUST-156,31.0,Books,Business Strategy,32.72,3,South,COD (Cash on Delivery),Social Media,3.4,73.9,25/07/2023
ORD-1448,CUST-230,65.0,Sports & Outdoors,Dumbbell Set,65.30 USD,4,International,Credit Card,Social Media,3.6,122.18,2023-06-17
ORD-1445,CUST-140,18.0,Books,Data Science Handbook,43.54 USD,1,International,COD (Cash on Delivery),Store Affiliate,3.2,85.0,2023-08-12
ORD-1963,CUST-169,41.0,Fashion,Women Dress,67.08 USD,3,North,E-Wallet,Store Affiliate,3.2,73.04,2023-09-11
ORD-1630,CUST-145,38.0,Electronics,Bluetooth Speaker,"$1,109.88",5,south,Credit Card,Mobile App,4.5,92.9,03/08/2023
ORD-1798,CUST-262,47.0,Fashion,Running Shoes, 61.32 ,4,North,COD (Cash on Delivery),Mobile App,3.8,99.86,2023/06/07
ORD-1077,CUST-192,21.0,Beauty & Care,Lipstick Matte,$81.93,1,South,Credit Card,Mobile App,4.6,96.18,2023-06-06
ORD-1084,CUST-158,25.0,Electrnics,Smart Watch,780.03,4,Central,COD (Cash on Delivery),Website,3.1,89.58,03-07-2023
ORD-1582,CUST-341,61.0,Home & Kitchen,Air Fryer,52.86,5,VN-South,Bank Transfer,Mobile App,3.8,45.17,"Feb 27, 2023"
ORD-1082,CUST-111,23.0,,Air Fryer,207.19 USD,1,International,Bank Transfer,Website,4.2,95.12,21/03/2023
ORD-1457,CUST-160,32.0,Fashion,Leather Jacket,$65.75,3,South,E-Wallet,Social Media,5.0,24.35,2023-10-17
ORD-1796,CUST-231,42.0,Electronics,Smartphone X,750.88,5,North,Bank Transfer,Store Affiliate,4.4,91.02,03-06-2023
ORD-1436,CUST-180,40.0,Fashion,Denim Jeans, 169.68 ,1,South,Bank Transfer,Mobile App,3.2,108.66,2023-07-22
ORD-1890,CUST-263,62.0,Sports & Outdoors,Camping Tent,$63.33,4,North,Bank Transfer,Store Affiliate,4.1,105.86,"Apr 16, 2023"
ORD-1965,CUST-224,22.0,Books,Business Strategy,38.1,1,Central,Credit Card,Social Media,3.8,76.3,"Oct 30, 2023"
ORD-1404,CUST-331,27.0,Home & Kitchen,Coffee Maker,$139.74,5,International,Bank Transfer,Store Affiliate,-1.0,67.68,13/10/2023
ORD-2085,CUST-177,27.0,Electronics,Laptop Pro,568.32 USD,4,International,E-Wallet,Mobile App,3.7,104.22,03/10/2023
ORD-1668,CUST-157,46.0,Fashion,Running Shoes,$124.88,5,Central,COD (Cash on Delivery),Website,4.7,78.61,"Apr 25, 2023"
ORD-1889,CUST-315,47.0,Home & Kitchen,Blender 500W,85.83 USD,5,International,E-Wallet,Mobile App,3.3,44.26,03-19-2023
ORD-1104,CUST-279,24.0,Books,Business Strategy,39.59,1,Central,Bank Transfer,Mobile App,3.6,131.67,"Sep 02, 2023"
ORD-1823,CUST-261,35.0,Beauty & Care,Perfume 50ml,32.24,1,Central,Bank Transfer,Website,3.1,36.1,04/10/2023
ORD-1650,CUST-279,32.0,Home & Kitchen,Air Fryer,$78.57,4,North,Credit Card,Mobile App,4.1,55.79,01-15-2023
ORD-1062,CUST-286,48.0,Fashion,Denim Jeans,36.37,1,International,Credit Card,Mobile App,5.0,89.56,2023-01-19
ORD-1281,CUST-255,65.0,Fashion,Women Dress,81.71,3,Central,E-Wallet,Mobile App,4.9,112.85,2023-06-13
ORD-1711,CUST-330,38.0,Books,Psychology of Money, 29.31 ,3,North,Bank Transfer,Store Affiliate,3.2,132.49,"May 08, 2023"
ORD-1238,CUST-344,35.0,Electronics,Bluetooth Speaker,191.38,1,Central,Bank Transfer,Store Affiliate,3.5,26.66,2023/09/21
ORD-1223,CUST-333,18.0,Electronics,Laptop Pro,$785.92,1,Central,COD (Cash on Delivery),Store Affiliate,3.3,140.22,2023/10/29
ORD-1145,CUST-154,35.0,Electronics,Bluetooth Speaker,967.89,3,South,COD (Cash on Delivery),Website,3.8,97.07,2023/04/27
ORD-2161,CUST-154,59.0,Sports & Outdoors,Dumbbell Set,$28.57,1,Central,Credit Card,Store Affiliate,3.1,55.5,07-02-2023
ORD-1373,CUST-146,63.0,Fashion,Men T-Shirt,$141.49,5,Central,COD (Cash on Delivery),Store Affiliate,4.2,91.75,31/01/2023
ORD-1118,CUST-169,44.0,Home & Kitchen,Robot Vacuum,$193.73,4,South,E-Wallet,Social Media,3.8,110.04,2023/03/28
ORD-1869,CUST-213,20.0,Beauty & Care,Moisturizer Cream,23.84,5,South,Credit Card,Mobile App,4.8,37.78,09-04-2023
ORD-1250,CUST-192,63.0,Home & Kitchen,Coffee Maker,$142.58,2,Central,Credit Card,Store Affiliate,3.2,126.87,06-08-2023
ORD-2199,CUST-178,56.0,Beauty & Care,Face Sunscreen,$32.34,4,International,E-Wallet,Store Affiliate,4.4,104.76,2023/08/18
ORD-1009,CUST-126,53.0,Beauty & Care,Perfume 50ml,$77.47,2,Central,Bank Transfer,Store Affiliate,4.7,42.28,2023-11-28
ORD-1449,CUST-120,21.0,Beauty & Care,Lipstick Matte,23.66,1,Central,COD (Cash on Delivery),Website,4.8,137.49,N/A
ORD-1947,CUST-199,22.0,Books,Data Science Handbook,$12.40,1,South,E-Wallet,Mobile App,3.9,130.75,2023/05/24
ORD-1389,CUST-314,51.0,Home & Kitchen,Coffee Maker,234.65,1,South,Credit Card,Store Affiliate,4.0,115.69,2023/03/19
ORD-1672,CUST-202,56.0,Home & Kitchen,Non-stick Pan,99.91 USD,3,South,COD (Cash on Delivery),Social Media,4.5,70.96,2023/02/27
ORD-1976,CUST-219,20.0,Books,Business Strategy,26.06 USD,2,South,Credit Card,Mobile App,4.9,140.78,07/11/2023
ORD-1557,CUST-316,60.0,Books,Psychology of Money,21.23,1,VN-Central,COD (Cash on Delivery),Social Media,3.7,71.26,2023/07/14
ORD-1460,CUST-341,57.0,Books,Psychology of Money,$28.30,5,Central,Credit Card,Store Affiliate,4.2,31.97,"Feb 27, 2023"
ORD-2146,CUST-215,19.0,Sports & Outdoors,Yoga Mat,93.55,5,International,COD (Cash on Delivery),Mobile App,,74.96,2023-10-25
ORD-1144,CUST-180,27.0,Fashion,Running Shoes,$134.51,4,North,Bank Transfer,Mobile App,4.5,146.29,26/09/2023
ORD-1501,CUST-154,27.0,Fashion,Denim Jeans,$140.82,2,International,Bank Transfer,Store Affiliate,4.5,44.25,2023-05-13
ORD-2149,CUST-218,43.0,Electronics,Smartphone X,$953.25,4,North,Credit Card,Social Media,3.1,63.67,22/10/2023
ORD-1539,CUST-241,62.0,Sports & Outdoors,Bicycle Helmet,52.65,3,South,Credit Card,Mobile App,3.2,115.71,04-30-2023
ORD-1177,CUST-139,32.0,Electronics,Bluetooth Speaker,$768.10,4,North,COD (Cash on Delivery),Website,4.7,83.42,11-08-2023
ORD-1865,CUST-181,,  Electronics   ,Bluetooth Speaker, 348.47 ,3,Central,COD (Cash on Delivery),Website,4.1,139.13,2023-01-31
ORD-2142,CUST-339,23.0,Electronics,Wireless Headphones,$325.26,4,South,Bank Transfer,Store Affiliate,4.5,34.87,04-09-2023
ORD-1628,CUST-304,33.0,Home & Kitchen,Air Fryer,61.7,5,South,E-Wallet,Website,5.0,56.22,2023-08-01
